premium,deductible,lifetime_cap,buffer_months,survival_rate,bankruptcy_rate,mean_premiums,mean_payouts,mean_claims,policies_with_claims_pct,mean_insurance_profit,median_insurance_profit,profitable_policies_pct,loss_ratio,mean_customer_benefit,customers_with_benefit_pct
3000,1000,250000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,1000,250000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,1000,500000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,1000,500000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,1000,500000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,1000,500000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,1000,500000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,1000,1000000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,1000,1000000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,1000,1000000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,1000,1000000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,1000,1000000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,2000,100000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,2000,100000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,2000,100000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,2000,100000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,2000,100000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,2000,250000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,2000,250000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,2000,250000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,2000,250000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,2000,250000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,2000,500000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,2000,500000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,2000,500000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,2000,500000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,2000,500000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,2000,1000000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,2000,1000000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,2000,1000000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,2000,1000000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,2000,1000000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,5000,100000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,5000,100000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,5000,100000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,5000,100000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,5000,100000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,5000,250000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,5000,250000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,5000,250000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,5000,250000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,5000,250000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,5000,500000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,5000,500000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,5000,500000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,5000,500000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,5000,500000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
3000,5000,1000000,0,95.6,4.3999999999999995,63426.0,0.0,0.0,0.0,63426.0,63000.0,100.0,0.0,-63426.0,0.0
3000,5000,1000000,1,95.8,4.2,67152.0,0.0,0.0,0.0,67152.0,69000.0,100.0,0.0,-67152.0,0.0
3000,5000,1000000,3,96.39999999999999,3.5999999999999996,75126.0,0.0,0.0,0.0,75126.0,75000.0,100.0,0.0,-75126.0,0.0
3000,5000,1000000,6,96.6,3.4000000000000004,94002.0,0.0,0.0,0.0,94002.0,96000.0,100.0,0.0,-94002.0,0.0
3000,5000,1000000,12,96.0,4.0,93798.0,0.0,0.0,0.0,93798.0,93000.0,100.0,0.0,-93798.0,0.0
5000,500,100000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,500,100000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,500,100000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,500,100000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,500,100000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,500,250000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,500,250000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,500,250000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,500,250000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,500,250000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,500,500000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,500,500000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,500,500000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,500,500000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,500,500000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,500,1000000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,500,1000000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,500,1000000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,500,1000000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,500,1000000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,1000,100000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,1000,100000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,1000,100000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,1000,100000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,1000,100000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,1000,250000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,1000,250000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,1000,250000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,1000,250000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,1000,250000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,1000,500000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,1000,500000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,1000,500000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,1000,500000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,1000,500000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,1000,1000000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,1000,1000000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,1000,1000000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,1000,1000000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,1000,1000000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,2000,100000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,2000,100000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,2000,100000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,2000,100000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,2000,100000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,2000,250000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,2000,250000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,2000,250000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,2000,250000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,2000,250000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,2000,500000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,2000,500000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,2000,500000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,2000,500000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,2000,500000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,2000,1000000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,2000,1000000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,2000,1000000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,2000,1000000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,2000,1000000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,5000,100000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,5000,100000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,5000,100000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,5000,100000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,5000,100000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,5000,250000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,5000,250000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,5000,250000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,5000,250000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,5000,250000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,5000,500000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,5000,500000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,5000,500000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,5000,500000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,5000,500000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
5000,5000,1000000,0,96.2,3.8,106820.0,0.0,0.0,0.0,106820.0,110000.0,100.0,0.0,-106820.0,0.0
5000,5000,1000000,1,96.0,4.0,112480.0,0.0,0.0,0.0,112480.0,115000.0,100.0,0.0,-112480.0,0.0
5000,5000,1000000,3,96.0,4.0,119990.0,0.0,0.0,0.0,119990.0,120000.0,100.0,0.0,-119990.0,0.0
5000,5000,1000000,6,96.39999999999999,3.5999999999999996,138900.0,0.0,0.0,0.0,138900.0,140000.0,100.0,0.0,-138900.0,0.0
5000,5000,1000000,12,96.6,3.4000000000000004,156480.0,0.0,0.0,0.0,156480.0,155000.0,100.0,0.0,-156480.0,0.0
